latency_s,ok,start,end
0.1576342240005033,True,110361.51519347,110361.672827694
0.15562699400470592,True,110361.641083617,110361.796710611
0.1594663260038942,True,110361.766017249,110361.925483575
0.15838206400803756,True,110361.890924732,110362.049306796
0.15588874300010502,True,110362.015664248,110362.171552991
0.1559928740025498,True,110362.140487788,110362.296480662
0.1544251860032091,True,110362.26574597,110362.420171156
0.15283668698975816,True,110362.390665707,110362.543502394
0.15727451800194103,True,110362.515351689,110362.672626207
0.1557124310056679,True,110362.640688143,110362.796400574
0.15321721500367858,True,110362.765806514,110362.919023729
0.1566232959885383,True,110362.890591799,110363.047215095
0.15450691399746574,True,110363.016204809,110363.170711723
0.15401917000417598,True,110363.140399069,110363.294418239
0.15506963500229176,True,110363.265895132,110363.420964767
0.1538744779973058,True,110363.390607537,110363.544482015
0.15335737699933816,True,110363.516149799,110363.669507176
0.15628450899384916,True,110363.640670021,110363.79695453
0.15700935300264973,True,110363.765697326,110363.922706679
0.15292696200776845,True,110363.891136148,110364.04406311
0.15387892798753455,True,110364.015905652,110364.16978458
0.15256491999025457,True,110364.141242708,110364.293807628
0.15955052900244482,True,110364.265965371,110364.4255159
0.15614800500043202,True,110364.391003988,110364.547151993
0.15466814600222278,True,110364.51573065,110364.670398796
0.15464939999219496,True,110364.640362909,110364.795012309
0.1589145159960026,True,110364.765588297,110364.924502813
0.15296551799110603,True,110364.891223469,110365.044188987
0.155487214011373,True,110365.015699666,110365.17118688
0.15526761900400743,True,110365.140403403,110365.295671022
0.1545460499910405,True,110365.26537972,110365.41992577
0.15545997099252418,True,110365.390862236,110365.546322207
0.1560217390069738,True,110365.516109297,110365.672131036
0.1585986729915021,True,110365.640519295,110365.799117968
0.15828793199034408,True,110365.765323647,110365.923611579
0.1537373530009063,True,110365.891331021,110366.045068374
0.15211939699656796,True,110366.015802038,110366.167921435
0.15632473598816432,True,110366.1412047,110366.297529436
0.1544793300126912,True,110366.266109557,110366.420588887
0.16287539098993875,True,110366.390843493,110366.553718884
