latency_s,ok,start,end
0.20914094100589864,True,110387.110706929,110387.31984787
0.1942508249921957,True,110387.127147499,110387.321398324
0.1555827389965998,True,110387.165889589,110387.321472328
0.14441623899620026,True,110387.178118808,110387.322535047
0.2657666470040567,True,110387.122491066,110387.388257713
0.25507094999193214,True,110387.134450172,110387.389521122
0.2746709130005911,True,110387.114954641,110387.389625554
0.24365519800630864,True,110387.146012759,110387.389667957
0.21181882100063376,True,110387.181801445,110387.393620266
0.22071687498828396,True,110387.173491691,110387.394208566
0.20127149099425878,True,110387.193025036,110387.394296527
0.2087798010034021,True,110387.185552164,110387.394331965
0.18298028399294708,True,110387.212530496,110387.39551078
0.25803719900432043,True,110387.138291175,110387.396328374
0.2344779720006045,True,110387.162206572,110387.396684544
0.27802576500107534,True,110387.118695801,110387.396721566
0.26606800200534053,True,110387.130819556,110387.396887558
0.1944790080015082,True,110387.205240448,110387.399719456
0.21051884100597817,True,110387.189295288,110387.399814129
0.29085494799073786,True,110387.142094776,110387.432949724
0.284165443998063,True,110387.149821821,110387.433987265
0.26444645899755415,True,110387.169818283,110387.434264742
0.27620393499091733,True,110387.15835629,110387.434560225
0.28020276500319596,True,110387.154431013,110387.434633778
0.23847097999532707,True,110387.196781416,110387.435252396
0.22205852500337642,True,110387.21625313,110387.438311655
0.2078842659975635,True,110387.231906054,110387.43979032
0.3273382800107356,True,110387.244103482,110387.571441762
0.3710604100051569,True,110387.201421377,110387.572481787
0.29103810199012514,True,110387.283372934,110387.574411036
0.33787296499940567,True,110387.236629408,110387.574502373
0.28795726200041827,True,110387.287046543,110387.575003805
0.256495020003058,True,110387.318577368,110387.575072388
0.26939103100448847,True,110387.306786879,110387.57617791
0.2542518039990682,True,110387.32259335,110387.576845154
0.24930787199991755,True,110387.329740111,110387.579047983
0.449298720996012,True,110387.247898126,110387.697196847
0.4735645159962587,True,110387.224547474,110387.69811199
0.45817282699863426,True,110387.240271517,110387.698444344
0.47307079000165686,True,110387.228185594,110387.701256384
0.42952961899572983,True,110387.274854837,110387.704384456
0.4268012630054727,True,110387.279661521,110387.706462784
0.40796000898990314,True,110387.299223922,110387.707183931
0.41653370499261655,True,110387.290782573,110387.707316278
0.3985267280077096,True,110387.310126831,110387.708653559
0.3520280460070353,True,110387.356994127,110387.709022173
0.3256842940027127,True,110387.385049877,110387.710734171
0.32252470099774655,True,110387.388350213,110387.710874914
0.2851236099959351,True,110387.427530842,110387.712654452
0.2958792639983585,True,110387.419455222,110387.715334486
0.45488771199597977,True,110387.271051646,110387.725939358
0.4625858910003444,True,110387.263548315,110387.726134206
0.3919725070009008,True,110387.334208369,110387.726180876
0.5053099560027476,True,110387.220911468,110387.726221424
0.42326865599898156,True,110387.302986213,110387.726254869
0.40036201500333846,True,110387.326201523,110387.726563538
0.47502603800967336,True,110387.25157893,110387.726604968
0.37348838499747217,True,110387.353154506,110387.726642891
0.3820117430004757,True,110387.345229919,110387.727241662
0.3624808829918038,True,110387.364798281,110387.727279164
0.357449713992537,True,110387.37721828,110387.734667994
0.33487663899722975,True,110387.399880668,110387.734757307
0.3222498389950488,True,110387.412541073,110387.734790912
0.5432200940122129,True,110387.208913456,110387.75213355
0.4375278189982055,True,110387.314786291,110387.75231411
0.4925124860019423,True,110387.259841311,110387.752353797
0.4961910749989329,True,110387.256195576,110387.752386651
0.48510311800055206,True,110387.267314864,110387.752417982
0.4134200400003465,True,110387.341470093,110387.754890133
0.4604645299987169,True,110387.294541357,110387.755005887
0.4173716380028054,True,110387.337678875,110387.755050513
0.39410162199055776,True,110387.360986935,110387.755088557
0.34751783599494956,True,110387.407976728,110387.755494564
0.38716746399586555,True,110387.368672579,110387.755840043
0.32072443299693987,True,110387.435293706,110387.756018139
0.32497328700264916,True,110387.431081042,110387.756054329
0.27061809999577235,True,110387.486213275,110387.756831375
0.609650482001598,True,110387.381208332,110387.990858814
0.6177962779911468,True,110387.373318903,110387.991115181
0.6443823500012513,True,110387.349160536,110387.993542886
0.5904897400032496,True,110387.404416338,110387.994906078
0.5804317779984558,True,110387.415990708,110387.996422486
0.6051504699862562,True,110387.392811569,110387.997962039
0.5449496559886029,True,110387.454618336,110387.999567992
0.5613751370110549,True,110387.439484558,110388.000859695
0.6053627920045983,True,110387.396421274,110388.001784066
0.5374049550009659,True,110387.466944924,110388.004349879
0.5303168890095549,True,110387.474160898,110388.004477787
0.5616929230018286,True,110387.443017795,110388.004710718
0.5167713880073279,True,110387.490035272,110388.00680666
0.4929668870026944,True,110387.517095422,110388.010062309
0.44348296998941805,True,110387.567811867,110388.011294837
0.49450541799888015,True,110387.520966324,110388.015471742
0.47122056399530265,True,110387.544408764,110388.015629328
0.4237494180124486,True,110387.591925879,110388.015675297
0.41255676800210495,True,110387.607850389,110388.020407157
0.4050439979910152,True,110387.615499203,110388.020543201
0.4069161559891654,True,110387.6191204,110388.026036556
0.5787497690034797,True,110387.450991647,110388.029741416
0.5674724940035958,True,110387.462533655,110388.030006149
0.5528406480007106,True,110387.478577678,110388.031418326
0.49844801900326274,True,110387.533128293,110388.031576312
0.560851182002807,True,110387.470783964,110388.031635146
0.4032067370135337,True,110387.639056936,110388.042263673
0.41178106400184333,True,110387.63073576,110388.042516824
0.38856191700324416,True,110387.654000105,110388.042562022
0.5019485119992169,True,110387.540650671,110388.042599183
0.49349093199998606,True,110387.549145944,110388.042636876
0.36560554899915587,True,110387.677475689,110388.043081238
0.48285829699307214,True,110387.560277947,110388.043136244
0.4594625980098499,True,110387.583739043,110388.043201641
0.43990501599910203,True,110387.603338877,110388.043243893
0.4707533790060552,True,110387.572528498,110388.043281877
0.6928155909990892,True,110387.423969991,110388.116785582
0.669721546000801,True,110387.44745832,110388.117179866
0.66101479200006,True,110387.459041057,110388.120055849
0.6205752539972309,True,110387.502149187,110388.122724441
0.6406382739951368,True,110387.482474099,110388.123112373
0.5975637980009196,True,110387.525590947,110388.123154745
0.5891115589911351,True,110387.536864213,110388.125975772
0.5710655269940617,True,110387.556580863,110388.12764639
0.5540405229985481,True,110387.576221725,110388.130262248
0.566715586988721,True,110387.564042052,110388.130757639
0.5361370680038817,True,110387.595393288,110388.131530356
0.4972776810027426,True,110387.634393488,110388.131671169
0.5789011909946566,True,110387.55281259,110388.131713781
0.5614051060110796,True,110387.580179495,110388.141584601
0.49984628800302744,True,110387.642907298,110388.142753586
0.4971223890024703,True,110387.6462162,110388.143338589
0.4825741759996163,True,110387.66631998,110388.148894156
0.46374220099824015,True,110387.685303198,110388.149045399
0.5617627580068074,True,110387.587325925,110388.149088683
0.5333114219974959,True,110387.627051059,110388.160362481
0.5488385420030681,True,110387.611722303,110388.160560845
0.6669722680089762,True,110387.493632883,110388.160605151
0.6314198190084426,True,110387.52923052,110388.160650339
0.5381347290094709,True,110387.622984248,110388.161118977
0.6514501560013741,True,110387.50971504,110388.161165196
0.6628989529999672,True,110387.498302874,110388.161201827
0.6478015960019547,True,110387.513433927,110388.161235523
0.5614031610020902,True,110387.599865185,110388.161268346
0.6553342940023867,True,110387.505964261,110388.161298555
0.4536641200102167,True,110387.708770887,110388.162435007
0.4928485569980694,True,110387.669631888,110388.162480445
0.5008370289870072,True,110387.661814057,110388.162651086
0.5191666499886196,True,110387.697341367,110388.216508017
0.5273776929971064,True,110387.689656334,110388.217034027
0.47676987800514325,True,110387.740313494,110388.217083372
0.465627174009569,True,110387.751497989,110388.217125163
0.48532966600032523,True,110387.731842959,110388.217172625
0.5044548809964908,True,110387.71275654,110388.217211421
0.6203646950016264,True,110387.681902458,110388.302267153
0.508398883001064,True,110387.794438475,110388.302837358
0.5214404670114163,True,110387.783062729,110388.304503196
0.505863688988029,True,110387.798900242,110388.304763931
