latency_s,ok,start,end
0.16325477599457372,True,110356.599569164,110356.76282394
0.15331807899929117,True,110356.85102252,110357.004340599
0.1614445660088677,True,110357.100559873,110357.262004439
0.1572520220070146,True,110357.350239501,110357.507491523
0.1548256600071909,True,110357.600707027,110357.755532687
0.15734391099249478,True,110357.849755742,110358.007099653
0.15834468000684865,True,110358.100295357,110358.258640037
0.15469889499945566,True,110358.349865513,110358.504564408
0.15912934100197162,True,110358.599783383,110358.758912724
0.1585400180047145,True,110358.85014328,110359.008683298
0.15648972500639502,True,110359.099897082,110359.256386807
0.15844911300519016,True,110359.350595094,110359.509044207
0.15419462900899816,True,110359.600240309,110359.754434938
0.15781875200627837,True,110359.850646339,110360.008465091
0.15453822500421666,True,110360.100657434,110360.255195659
0.1559575449937256,True,110360.350401281,110360.506358826
0.1579820790066151,True,110360.600583237,110360.758565316
0.1560450450051576,True,110360.849800263,110361.005845308
0.15429060500173364,True,110361.10008101,110361.254371615
0.15662951799458824,True,110361.350613805,110361.507243323
