latency_s,ok,start,end
0.24540736300696153,True,108522.72731275,108522.972720113
0.07787090798956342,True,108522.977874934,108523.055745842
0.4611942769988673,True,108522.853243075,108523.314437352
0.3090284320060164,True,108523.102917028,108523.41194546
0.20121156399545725,True,108523.227570919,108523.428782483
0.07663844899798278,True,108523.352615468,108523.429253917
0.07644978300959338,True,108523.477415633,108523.553865416
0.14369575800083112,True,108523.603044584,108523.746740342
0.1701815220003482,True,108523.727647987,108523.897829509
0.08584889098710846,True,108524.102573309,108524.1884222
0.3106887909962097,True,108523.978024992,108524.288713783
0.197999948009965,True,108524.227572921,108524.425572869
0.15259577801043633,True,108524.352876671,108524.505472449
0.6704462439956842,True,108523.852948211,108524.523394455
0.07679960099630989,True,108524.602591193,108524.679390794
0.30051811700104736,True,108524.478733154,108524.779251271
0.07310925899946596,True,108524.727565114,108524.800674373
0.07948433498677332,True,108524.9784381,108525.057922435
0.24088465700333472,True,108524.853832122,108525.094716779
0.07364248200610746,True,108525.102885141,108525.176527623
0.19582252801046707,True,108525.227696087,108525.423518615
0.15730841099866666,True,108525.353260864,108525.510569275
0.17921210400527343,True,108525.477730849,108525.656942953
0.07438679500774015,True,108525.602776659,108525.677163454
0.154022774004261,True,108525.72830237,108525.882325144
0.1542803129996173,True,108525.852925873,108526.007206186
0.07895856599498075,True,108525.977521481,108526.056480047
0.07470812799874693,True,108526.102640724,108526.177348852
0.1678568249917589,True,108526.227500776,108526.395357601
0.18594049599778373,True,108526.353236323,108526.539176819
0.07338915100262966,True,108526.603356651,108526.676745802
0.19980359499459155,True,108526.477540747,108526.677344342
0.15421481600787956,True,108526.727525061,108526.881739877
0.14448109999648295,True,108526.853206845,108526.997687945
0.07936981199600268,True,108526.977997181,108527.057366993
0.0736689839977771,True,108527.102532462,108527.176201446
0.14192912400176283,True,108527.229374865,108527.371303989
0.07682156399823725,True,108527.353059698,108527.429881262
0.20689912801026367,True,108527.478079218,108527.684978346
0.14844845001061913,True,108527.603002672,108527.751451122
