latency_s,ok,start,end
0.06728535900765564,True,110747.264806036,110747.332091395
0.07658905799326021,True,110747.256534888,110747.333123946
0.07951107100234367,True,110747.272586443,110747.352097514
0.07218156701128464,True,110747.280280724,110747.352462291
0.07728601800044999,True,110747.287969594,110747.365255612
0.06999001899384893,True,110747.295657462,110747.365647481
0.07577163499081507,True,110747.304355326,110747.380126961
0.06904297599976417,True,110747.312105164,110747.38114814
0.09729370000422932,True,110747.319741954,110747.417035654
0.07479519200569484,True,110747.342730853,110747.417526045
0.08294239999668207,True,110747.335230077,110747.418172477
0.09103245699952822,True,110747.32748558,110747.418518037
0.08295125699078199,True,110747.351348743,110747.4343
0.08443443199212197,True,110747.36678721,110747.451221642
0.09271260300010908,True,110747.358591208,110747.451303811
0.07765583500440698,True,110747.374469748,110747.452125583
0.08012528100516647,True,110747.38227839,110747.462403671
0.07283438299782574,True,110747.389710021,110747.462544404
0.07475798900122754,True,110747.405888483,110747.480646472
0.08031874599691946,True,110747.413843669,110747.494162415
0.09698242701415438,True,110747.397323776,110747.494306203
0.06573520500387531,True,110747.429053824,110747.494789029
0.07643160400039051,True,110747.436435478,110747.512867082
0.08071905199903995,True,110747.452167795,110747.532886847
0.08835896599339321,True,110747.4449302,110747.533289166
0.07460725698911119,True,110747.460584386,110747.535191643
0.11377303500194103,True,110747.42164657,110747.535419605
0.07053618899954017,True,110747.476130291,110747.54666648
0.07905567799753044,True,110747.467684565,110747.546740243
0.07530375699570868,True,110747.48379288,110747.559096637
0.08088205799867865,True,110747.498925004,110747.579807062
0.0732922699971823,True,110747.507411439,110747.580703709
0.08999261200369801,True,110747.491313715,110747.581306327
0.08191493900085334,True,110747.514995406,110747.596910345
0.07460378100222442,True,110747.522517773,110747.597121554
0.08771147199149709,True,110747.531007936,110747.618719408
0.07317726699693594,True,110747.545998475,110747.619175742
0.08131394399970304,True,110747.538553518,110747.619867462
0.06765287199232262,True,110747.55388093,110747.621533802
0.08207764499820769,True,110747.562230961,110747.644308606
0.07511826799600385,True,110747.569740113,110747.644858381
0.06805337699188385,True,110747.5773137,110747.645367077
0.08510645398928318,True,110747.58543632,110747.670542774
0.07818343800317962,True,110747.592882439,110747.671065877
0.07152590699843131,True,110747.601237871,110747.672763778
0.07585374300833791,True,110747.608725591,110747.684579334
0.09581520600477234,True,110747.616302053,110747.712117259
0.08828728800290264,True,110747.624653557,110747.712940845
0.0810376690060366,True,110747.63208103,110747.713118699
0.07606966199818999,True,110747.655196825,110747.731266487
0.0920918900083052,True,110747.639601294,110747.731693184
0.08524426100484561,True,110747.647509889,110747.73275415
0.08417298400308937,True,110747.663860134,110747.748033118
0.07778337199124508,True,110747.670617529,110747.748400901
0.07245424600841943,True,110747.686731585,110747.759185831
0.08036562699999195,True,110747.678900019,110747.759265646
0.07950301500386558,True,110747.694363615,110747.77386663
0.07191568199777976,True,110747.702874528,110747.77479021
0.07431157500832342,True,110747.718250825,110747.7925624
0.0822602080006618,True,110747.71037342,110747.792633628
0.08042103399930056,True,110747.725683198,110747.806104232
0.0725682769989362,True,110747.733881294,110747.806449571
0.07565094999154098,True,110747.741411587,110747.817062537
0.06760405699606054,True,110747.749536321,110747.817140378
0.07193758500216063,True,110747.765408259,110747.837345844
0.08162686199648306,True,110747.756984274,110747.838611136
0.08064755699888337,True,110747.772961786,110747.853609343
0.07302559599338565,True,110747.780916211,110747.853941807
