latency_s,ok,start,end
0.1155879290017765,True,108553.214395366,108553.329983295
0.11975188698852435,True,108553.210286564,108553.330038451
0.11252279800828546,True,108553.217704399,108553.330227197
0.13047780300257728,True,108553.19978841,108553.330266213
0.12850961899675895,True,108553.201788626,108553.330298245
0.11960905099113006,True,108553.210718421,108553.330327472
0.12066838299506344,True,108553.209687714,108553.330356097
0.10487566899973899,True,108553.225518011,108553.33039368
0.12584706900815945,True,108553.204575577,108553.330422646
0.13870773201051634,True,108553.227197466,108553.365905198
0.15670427700388245,True,108553.211709522,108553.368413799
0.13731294899480417,True,108553.231529511,108553.36884246
0.1389779559976887,True,108553.229904812,108553.368882768
0.16461912599334028,True,108553.215988013,108553.380607139
0.14752130200213287,True,108553.23312854,108553.380649842
0.16037537199736107,True,108553.220314107,108553.380689479
0.15884965599980205,True,108553.223913662,108553.382763318
0.1726354109996464,True,108553.221993531,108553.394628942
0.18455269500555005,True,108553.239153716,108553.423706411
0.18796877498971298,True,108553.235824895,108553.42379367
0.18294367600174155,True,108553.241832808,108553.424776484
0.199436829003389,True,108553.246860671,108553.4462975
0.2092357180081308,True,108553.237528046,108553.446763764
0.20320756699948106,True,108553.243615472,108553.446823039
0.20183066799654625,True,108553.249591714,108553.451422382
0.20637479399738368,True,108553.245223388,108553.451598182
0.21554777999699581,True,108553.262440784,108553.477988564
0.22360004398797173,True,108553.254568649,108553.478168693
0.22894010299933143,True,108553.252942197,108553.4818823
0.15723509700910654,True,108553.332971756,108553.490206853
0.23318581099738367,True,108553.257227451,108553.490413262
0.23150154699396808,True,108553.258961101,108553.490462648
0.17414768200251274,True,108553.331544229,108553.505691911
0.23931519000325352,True,108553.266897681,108553.506212871
0.24890815900289454,True,108553.260690342,108553.509598501
0.25843578300555237,True,108553.251231883,108553.509667666
0.24463145199115388,True,108553.26508583,108553.509717282
0.17310807699686848,True,108553.336901231,108553.510009308
0.24139128300885204,True,108553.268660647,108553.51005193
0.2375597780046519,True,108553.272967764,108553.510527542
0.26125123900419567,True,108553.270294905,108553.531546144
0.19637924399285112,True,108553.335469817,108553.531849061
0.19257971200568136,True,108553.339342782,108553.531922494
0.19126903099822812,True,108553.340712056,108553.531981087
0.18735208999714814,True,108553.34468758,108553.53203967
0.19247104000533,True,108553.343217612,108553.535688652
0.25030822299595457,True,108553.293796478,108553.544104701
0.2599553990003187,True,108553.284232123,108553.544187522
0.26556341600371525,True,108553.290405547,108553.555968963
0.28418699800386094,True,108553.274620837,108553.558807835
0.2624161880085012,True,108553.298268063,108553.560684251
0.1956326070067007,True,108553.368516388,108553.564148995
0.28769824099435937,True,108553.288628283,108553.576326524
0.23363265699299518,True,108553.347190731,108553.580823388
0.30084172199713066,True,108553.280786476,108553.581628198
0.2957485410006484,True,108553.285936657,108553.581685198
0.3040622730040923,True,108553.278096463,108553.582158736
0.2924026280088583,True,108553.29553125,108553.587933878
0.22204352900735103,True,108553.365964072,108553.588007601
0.2154840370058082,True,108553.372589792,108553.588073829
0.2991714460076764,True,108553.292071094,108553.59124254
0.31704415200510994,True,108553.282560323,108553.599604475
0.3239327400078764,True,108553.27637143,108553.60030417
0.2965635409927927,True,108553.305444611,108553.602008152
0.2252558940090239,True,108553.381864856,108553.60712075
0.3297843010077486,True,108553.301902867,108553.631687168
0.3319878400070593,True,108553.3002115,108553.63219934
0.328813098007231,True,108553.303724648,108553.632537746
0.32369027999811806,True,108553.312000957,108553.635691237
0.25658837299852166,True,108553.383891003,108553.640479376
0.33338290399115067,True,108553.307308082,108553.640690986
