latency_s,ok,start,end
0.07707175899122376,True,108527.822331089,108527.899402848
0.1400308049924206,True,108527.759453862,108527.899484667
0.07630189599876758,True,108527.885205211,108527.961507107
0.24010790199099574,True,108527.947620182,108528.187728084
0.1782036899967352,True,108528.009660287,108528.187863977
0.08039173399447463,True,108528.134795841,108528.215187575
0.16547422799339984,True,108528.072230028,108528.237704256
0.07553680399723817,True,108528.198035461,108528.273572265
0.07977718199254014,True,108528.259856792,108528.339633974
0.0809053889970528,True,108528.322771852,108528.403677241
0.07688115000200924,True,108528.384783241,108528.461664391
0.07790273999853525,True,108528.509811518,108528.587714258
0.07613700699585024,True,108528.572300924,108528.648437931
0.2353648890129989,True,108528.447817453,108528.683182342
0.07716667299973778,True,108528.634863561,108528.712030234
0.08544089901261032,True,108528.760165419,108528.845606318
0.1488506189925829,True,108528.697313511,108528.84616413
0.07737414400617126,True,108528.822603896,108528.89997804
0.07869740000751335,True,108528.885301915,108528.963999315
0.0749222419981379,True,108528.947122485,108529.022044727
0.08028579800156876,True,108529.010164431,108529.090450229
0.16407974599860609,True,108529.072199596,108529.236279342
0.154792596003972,True,108529.134613946,108529.289406542
0.07798741300939582,True,108529.260431804,108529.338419217
0.14159179000125732,True,108529.197206572,108529.338798362
0.07789191800111439,True,108529.322562494,108529.400454412
0.08298810498672538,True,108529.447732957,108529.530721062
0.14634756799205206,True,108529.384936235,108529.531283803
0.07658627799537499,True,108529.572445171,108529.649031449
0.15553305100183934,True,108529.510491975,108529.666025026
0.07537424800102599,True,108529.635108394,108529.710482642
0.08238230099959765,True,108529.82230797,108529.904690271
0.09472830999584403,True,108529.885051077,108529.979779387
0.38584575700224377,True,108529.69720098,108530.083046737
0.07318374300666619,True,108530.009951205,108530.083134948
0.15789258400036488,True,108529.947899418,108530.105792002
0.39090352099447045,True,108529.759670276,108530.150573797
0.07847292399674188,True,108530.072578779,108530.151051703
0.07682054198812693,True,108530.134976336,108530.211796878
0.07565806798811536,True,108530.197221138,108530.272879206
0.07716412800073158,True,108530.2599669,108530.337131028
0.07599799799208995,True,108530.32307788,108530.399075878
0.07316855399403721,True,108530.385324916,108530.45849347
0.14438805999816395,True,108530.447282671,108530.591670731
0.16693592199590057,True,108530.509703594,108530.676639516
0.07790468400344253,True,108530.634875078,108530.712779762
0.15936522799893282,True,108530.572402536,108530.731767764
0.07711213700531516,True,108530.697822873,108530.77493501
0.07629541400820017,True,108530.759912543,108530.836207957
0.07589743300923146,True,108530.822080566,108530.897977999
0.07542276299500372,True,108530.885345625,108530.960768388
0.07466682800441049,True,108530.947114243,108531.021781071
0.0763599899946712,True,108531.009911906,108531.086271896
0.07831862599414308,True,108531.072919526,108531.151238152
0.07500190699647646,True,108531.135413771,108531.210415678
0.07480661899899133,True,108531.19737854,108531.272185159
0.08070808599586599,True,108531.259558777,108531.340266863
0.07585742499213666,True,108531.322334026,108531.398191451
0.07559989599394612,True,108531.447341583,108531.522941479
0.18219565699109808,True,108531.38543141,108531.567627067
0.07636932699824683,True,108531.509866678,108531.586236005
0.07533551398955751,True,108531.572769214,108531.648104728
0.07393311600026209,True,108531.635381838,108531.709314954
0.07464930300193373,True,108531.697242826,108531.771892129
0.07933795099961571,True,108531.760456876,108531.839794827
0.07455603299604263,True,108531.822036618,108531.896592651
0.07424462899507489,True,108531.884963802,108531.959208431
0.09268702400731854,True,108531.947787927,108532.040474951
0.07727731700288132,True,108532.010366515,108532.087643832
0.07552805599698331,True,108532.072616327,108532.148144383
0.07493557801353745,True,108532.134791122,108532.2097267
0.07511665899073705,True,108532.197278113,108532.272394772
0.07333076899521984,True,108532.259856791,108532.33318756
0.07411449700884987,True,108532.322528671,108532.396643168
0.08343497199530248,True,108532.386329628,108532.4697646
0.07656697000493295,True,108532.447788376,108532.524355346
0.07810834799602162,True,108532.509916461,108532.588024809
0.07496155900298618,True,108532.572491072,108532.647452631
0.07712681600241922,True,108532.635178,108532.712304816
0.07846334599889815,True,108532.697816906,108532.776280252
