latency_s,ok,start,end
0.07637180699384771,True,110732.107024739,110732.183396546
0.0763590629940154,True,110732.170390743,110732.246749806
0.07886852600495331,True,110732.232540239,110732.311408765
0.07566560900886543,True,110732.29491884,110732.370584449
0.0766119530017022,True,110732.357619695,110732.434231648
0.074572691009962,True,110732.419765915,110732.494338606
0.07480711500102188,True,110732.482380092,110732.557187207
0.07369538099737838,True,110732.545563993,110732.619259374
0.07751763801206835,True,110732.607348072,110732.68486571
0.0753640449984232,True,110732.670414174,110732.745778219
0.07328392399358563,True,110732.733017039,110732.806300963
0.07799494299979415,True,110732.794958803,110732.872953746
0.0780625030020019,True,110732.857482996,110732.935545499
0.07378860100288875,True,110732.920096382,110732.993884983
0.07430000200110953,True,110732.982682845,110733.056982847
0.07280079700285569,True,110733.045032339,110733.117833136
0.07162326600519009,True,110733.107123382,110733.178746648
0.07195878600759897,True,110733.170991779,110733.242950565
0.07458985398989171,True,110733.232882134,110733.307471988
0.07252870900265407,True,110733.296101444,110733.368630153
0.07431368899415247,True,110733.357633123,110733.431946812
0.07282395199581515,True,110733.41978783,110733.492611782
0.07381928099493962,True,110733.482143385,110733.555962666
0.07325322499673348,True,110733.545817957,110733.619071182
0.07304699398810044,True,110733.607142866,110733.68018986
0.07295996599714272,True,110733.670244628,110733.743204594
0.07374466600595042,True,110733.733383662,110733.807128328
0.07463380800618324,True,110733.796409818,110733.871043626
0.0774684219941264,True,110733.857302709,110733.934771131
0.07523729901004117,True,110733.920192019,110733.995429318
0.07554038600937929,True,110733.982959583,110734.058499969
0.06920845599961467,True,110734.044610864,110734.11381932
0.07271401899924967,True,110734.107646969,110734.180360988
0.07944462100567762,True,110734.169970914,110734.249415535
0.07531539000046905,True,110734.233504482,110734.308819872
0.07359677000204101,True,110734.294552915,110734.368149685
0.07253240700811148,True,110734.357967854,110734.430500261
0.07439269199676346,True,110734.421312747,110734.495705439
0.07507161700050347,True,110734.483694764,110734.558766381
0.0760098759928951,True,110734.544885202,110734.620895078
0.07174565200693905,True,110734.607912129,110734.679657781
0.07385547000740189,True,110734.670055574,110734.743911044
0.07397308899089694,True,110734.732823639,110734.806796728
0.07791353500215337,True,110734.795099079,110734.873012614
0.07438039800035767,True,110734.857960435,110734.932340833
0.07787353701132815,True,110734.92016555,110734.998039087
0.07584644899179693,True,110734.982496558,110735.058343007
0.07208079200063366,True,110735.04517542,110735.117256212
0.07320831599645317,True,110735.107489316,110735.180697632
0.07310214200697374,True,110735.170465263,110735.243567405
0.08226834400556982,True,110735.233837569,110735.316105913
0.07380393199855462,True,110735.294711554,110735.368515486
0.07447517300897744,True,110735.357296434,110735.431771607
0.07313880200672429,True,110735.419717888,110735.49285669
0.07494415000837762,True,110735.482939222,110735.557883372
0.07540881099703256,True,110735.546046204,110735.621455015
0.07371642100042664,True,110735.608039488,110735.681755909
0.07402511000691447,True,110735.669643697,110735.743668807
0.07349330000579357,True,110735.732896932,110735.806390232
0.07427756900142413,True,110735.794834859,110735.869112428
0.07372417599253822,True,110735.857529182,110735.931253358
0.08344236899574753,True,110735.920246388,110736.003688757
0.07339826399402227,True,110735.982391607,110736.055789871
0.0738658820046112,True,110736.044846905,110736.118712787
0.08091233600862324,True,110736.108973453,110736.189885789
0.07422587899782229,True,110736.169954015,110736.244179894
0.07213622900599148,True,110736.233041118,110736.305177347
0.07787973899394274,True,110736.295381635,110736.373261374
0.07211541901051532,True,110736.358400466,110736.430515885
0.07362128699605819,True,110736.420470619,110736.494091906
0.0743720219907118,True,110736.483703014,110736.558075036
0.07324384601088241,True,110736.545240314,110736.61848416
0.07169231900479645,True,110736.607248206,110736.678940525
0.07737810700200498,True,110736.669648449,110736.747026556
0.0758980899991002,True,110736.732140779,110736.808038869
0.07440894299361389,True,110736.795192635,110736.869601578
0.07406216200615745,True,110736.857219974,110736.931282136
0.07276809400354978,True,110736.919789084,110736.992557178
0.0745417309954064,True,110736.98243371,110737.056975441
0.07785820799472276,True,110737.045913875,110737.123772083
