latency_s,ok,start,end
0.07719676400301978,True,110752.329074547,110752.406271311
0.07278409200080205,True,110752.33394165,110752.406725742
0.09012528999301139,True,110752.348840011,110752.438965301
0.09813954099081457,True,110752.341444289,110752.43958383
0.09691304499574471,True,110752.345176331,110752.442089376
0.09033208999608178,True,110752.353537375,110752.443869465
0.10625554900616407,True,110752.337682028,110752.443937577
0.08455851199687459,True,110752.38400002,110752.468558532
0.0923826139915036,True,110752.37675511,110752.469137724
0.08106579301238526,True,110752.388669239,110752.469735032
0.08576974899915513,True,110752.395860285,110752.481630034
0.12111792199721094,True,110752.364751848,110752.48586977
0.11338280100608245,True,110752.372949716,110752.486332517
0.10151514199969824,True,110752.407853949,110752.509369091
0.09853399499843363,True,110752.411280339,110752.509814334
0.14983062600367703,True,110752.361046137,110752.510876763
0.09374691899574827,True,110752.419273789,110752.513020708
0.0981779449939495,True,110752.4156565,110752.513834445
0.13263828901108354,True,110752.403497275,110752.536135564
0.16844110199599527,True,110752.368356745,110752.536797847
0.15713888900063466,True,110752.380380927,110752.537519816
0.1078170249966206,True,110752.431620247,110752.539437272
0.14922262799518649,True,110752.392248866,110752.541471494
0.18486156499420758,True,110752.357354292,110752.542215857
0.14244066500396002,True,110752.39984627,110752.542286935
0.11420824099332094,True,110752.435424369,110752.54963261
0.10729791900666896,True,110752.4432218,110752.550519719
0.11361742600274738,True,110752.439022272,110752.552639698
0.11342953200801276,True,110752.462661043,110752.576090575
0.11072184400109109,True,110752.466446499,110752.577168343
0.09742988500511274,True,110752.481682806,110752.579112691
0.17304414299724158,True,110752.423090797,110752.59613494
0.11847361699619796,True,110752.478569583,110752.5970432
0.10944462000043131,True,110752.489462212,110752.598906832
0.14064998499816284,True,110752.458696489,110752.599346474
0.1726131179893855,True,110752.426912523,110752.599525641
0.14617632400768343,True,110752.455139787,110752.601316111
0.1524172589997761,True,110752.450602784,110752.603020043
0.1241148100089049,True,110752.485928364,110752.610043174
0.11627570800192188,True,110752.493881677,110752.610157385
0.09713636699598283,True,110752.513073871,110752.610210238
0.1083735240099486,True,110752.5020309,110752.610404424
0.08262355100305285,True,110752.528436794,110752.611060345
0.16788416300551035,True,110752.44706085,110752.614945013
0.09711480399710126,True,110752.525006857,110752.622121661
0.10563529700448271,True,110752.516988227,110752.622623524
0.08740607899380848,True,110752.536225478,110752.623631557
0.11571653399732895,True,110752.509425851,110752.625142385
0.12383058900013566,True,110752.520547625,110752.644378214
0.10415906700654887,True,110752.540570949,110752.644730016
0.08913434999703895,True,110752.55614991,110752.64528426
0.16984545398736373,True,110752.505827718,110752.675673172
0.12451900300220586,True,110752.552684535,110752.677203538
0.11768154198944103,True,110752.559632981,110752.677314523
0.20720876299310476,True,110752.47415659,110752.681365353
0.21197880800173152,True,110752.469782323,110752.681761131
0.1373875429999316,True,110752.544415389,110752.681802932
0.21016998100094497,True,110752.498069824,110752.708239805
0.1618006240023533,True,110752.54790921,110752.709709834
0.12902619800297543,True,110752.58076317,110752.709789368
0.12309139699209481,True,110752.587189654,110752.710281051
0.1200373989995569,True,110752.591032411,110752.71106981
0.10862684500170872,True,110752.603093245,110752.71172009
0.13692902300681453,True,110752.575546471,110752.712475494
0.15202833600051235,True,110752.572141842,110752.724170178
0.11798711500887293,True,110752.606743399,110752.724730514
0.14226254999812227,True,110752.583666797,110752.725929347
0.13248982100049034,True,110752.595208334,110752.727698155
0.19636293400253635,True,110752.533262125,110752.729625059
0.16568892999202944,True,110752.56401379,110752.72970272
0.11304726199887227,True,110752.618493861,110752.731541123
0.13957669399678707,True,110752.614995261,110752.754571955
0.1879425649967743,True,110752.567474548,110752.755417113
