latency_s,ok,start,end
0.10124200093559921,True,1750032.779679287,1750032.880921288
0.14943702798336744,True,1750032.73203756,1750032.881474588
0.13693642197176814,True,1750032.747650328,1750032.88458675
0.11293327016755939,True,1750032.771944292,1750032.884877562
0.1466117319650948,True,1750032.73991455,1750032.886526282
0.07519363309256732,True,1750032.818317974,1750032.893511607
0.0913430789951235,True,1750032.802856219,1750032.894199298
0.13976128702051938,True,1750032.755457102,1750032.895218389
0.13162099802866578,True,1750032.764156874,1750032.895777872
0.1016965308226645,True,1750032.795065215,1750032.896761746
0.10979735408909619,True,1750032.787423981,1750032.897221335
0.08671664795838296,True,1750032.810540877,1750032.897257525
0.0797382949385792,True,1750032.826157412,1750032.905895707
0.08035868592560291,True,1750032.833846268,1750032.914204954
0.08107702597044408,True,1750032.841569731,1750032.922646757
0.07346677198074758,True,1750032.849618053,1750032.923084825
0.06727389991283417,True,1750032.857397554,1750032.924671454
0.07243313197977841,True,1750032.865276118,1750032.93770925
0.09337941906414926,True,1750032.873100396,1750032.966479815
0.08589622005820274,True,1750032.881030309,1750032.966926529
0.07998125604353845,True,1750032.888739765,1750032.968721021
0.08150246902368963,True,1750032.896809939,1750032.978312408
0.07619184488430619,True,1750032.904397459,1750032.980589304
0.08723881794139743,True,1750032.912071547,1750032.999310365
0.08753333799540997,True,1750032.920419768,1750033.007953106
0.08180925296619534,True,1750032.927810057,1750033.00961931
0.07527221483178437,True,1750032.935287204,1750033.010559419
0.0788707269821316,True,1750032.951338991,1750033.030209718
0.07304610777646303,True,1750032.958809815,1750033.031855923
0.09052672912366688,True,1750032.943851885,1750033.034378614
0.08783394796773791,True,1750032.966560732,1750033.05439468
0.06432987400330603,True,1750032.990145022,1750033.054474896
0.07460425212047994,True,1750032.982732711,1750033.057336963
0.08381747803650796,True,1750032.974856552,1750033.05867403
0.07681449898518622,True,1750033.005462668,1750033.082277167
0.08838918409310281,True,1750032.997654561,1750033.086043745
0.07311432994902134,True,1750033.013719283,1750033.086833613
0.07657137815840542,True,1750033.021179447,1750033.097750825
0.06477175909094512,True,1750033.037516265,1750033.102288024
0.07478611497208476,True,1750033.029619236,1750033.104405351
0.0793931889347732,True,1750033.045037867,1750033.124431056
0.07392726303078234,True,1750033.05248714,1750033.126414403
0.07670570909976959,True,1750033.060872594,1750033.137578303
0.07217364991083741,True,1750033.068481676,1750033.140655326
0.08343313494697213,True,1750033.076021654,1750033.159454789
0.06794130196794868,True,1750033.091970762,1750033.159912064
0.07675509480759501,True,1750033.084426165,1750033.16118126
0.07928656204603612,True,1750033.099879524,1750033.179166086
0.07189384801313281,True,1750033.107543723,1750033.179437571
0.06495730695314705,True,1750033.115050467,1750033.180007774
0.07352272979915142,True,1750033.122720827,1750033.196243557
0.06579930684529245,True,1750033.13054737,1750033.196346677
0.07964833197183907,True,1750033.138740421,1750033.218388753
0.0731224559713155,True,1750033.146786168,1750033.219908624
0.07609632005915046,True,1750033.154795945,1750033.230892265
0.06871511810459197,True,1750033.16229778,1750033.231012898
0.08208564715459943,True,1750033.169810325,1750033.251895972
0.07470411597751081,True,1750033.177317529,1750033.252021645
0.07292052521370351,True,1750033.185145415,1750033.25806594
0.0738100060261786,True,1750033.193595213,1750033.267405219
0.06730288616381586,True,1750033.201484477,1750033.268787363
0.060347989900037646,True,1750033.208986652,1750033.269334642
0.06847667787224054,True,1750033.216639308,1750033.285115986
0.06391885899938643,True,1750033.225046625,1750033.288965484
0.07586077391169965,True,1750033.232151581,1750033.308012355
0.06779303587973118,True,1750033.240762541,1750033.308555577
0.06107945600524545,True,1750033.248278954,1750033.30935841
0.06874146009795368,True,1750033.256168709,1750033.324910169
0.061558623099699616,True,1750033.264195599,1750033.325754222
0.07094749715179205,True,1750033.271468842,1750033.342416339
0.08134229993447661,True,1750033.278898817,1750033.360241117
0.06645551603287458,True,1750033.29513954,1750033.361595056
0.07487457594834268,True,1750033.287265314,1750033.36213989
0.06630788091570139,True,1750033.302743121,1750033.369051002
0.06683426001109183,True,1750033.31049073,1750033.37732499
0.08045293902978301,True,1750033.318630589,1750033.399083528
0.08188177295960486,True,1750033.325805591,1750033.407687364
0.07462792797014117,True,1750033.334294746,1750033.408922674
0.06741247815079987,True,1750033.341779227,1750033.409191705
0.06794273410923779,True,1750033.349576673,1750033.417519407
0.06817913078702986,True,1750033.357059491,1750033.425238622
0.06883238605223596,True,1750033.365267962,1750033.434100348
0.07541872886940837,True,1750033.373185371,1750033.4486041
0.06949179200455546,True,1750033.380462911,1750033.449954703
0.07427501701749861,True,1750033.388860979,1750033.463135996
0.06791062303818762,True,1750033.396382071,1750033.464292694
0.07024475908838212,True,1750033.404224023,1750033.474468782
0.0551957821007818,True,1750033.419656863,1750033.474852645
0.06935480609536171,True,1750033.412314788,1750033.481669594
0.06523164920508862,True,1750033.443713287,1750033.508944936
0.0737916911020875,True,1750033.435235203,1750033.509026894
0.08273448282852769,True,1750033.427371439,1750033.510105922
0.07220420008525252,True,1750033.451081713,1750033.523285913
0.07262309012003243,True,1750033.466418837,1750033.539041927
0.07964653801172972,True,1750033.459481365,1750033.539127903
0.06845457502640784,True,1750033.474543717,1750033.542998292
0.06823574099689722,True,1750033.482793589,1750033.55102933
0.07153122802264988,True,1750033.49028367,1750033.561814898
0.07200138689950109,True,1750033.497816785,1750033.569818172
0.06584652815945446,True,1750033.5063057,1750033.572152228
0.07233024295419455,True,1750033.513257109,1750033.585587352
0.08307764679193497,True,1750033.521719752,1750033.604797399
0.07695336709730327,True,1750033.52943499,1750033.606388357
0.061695137061178684,True,1750033.545136478,1750033.606831615
0.08112978795543313,True,1750033.537002872,1750033.61813266
0.06592686497606337,True,1750033.553169019,1750033.619095884
0.06419545412063599,True,1750033.560531685,1750033.624727139
0.07267079199664295,True,1750033.567949647,1750033.640620439
0.06455528107471764,True,1750033.576283681,1750033.640838962
0.06882044300436974,True,1750033.583774504,1750033.652594947
0.07982153701595962,True,1750033.591732371,1750033.671553908
0.0661836308427155,True,1750033.606893124,1750033.673076755
0.07556290784850717,True,1750033.599250056,1750033.674812964
0.0703654820099473,True,1750033.623228379,1750033.693593861
0.07840342400595546,True,1750033.615278748,1750033.693682172
0.06811292306520045,True,1750033.63836711,1750033.706480033
0.07685600919649005,True,1750033.630861187,1750033.707717196
0.062239369144663215,True,1750033.646993199,1750033.709232568
0.0637062769383192,True,1750033.654717805,1750033.718424082
0.07484152214601636,True,1750033.662216422,1750033.737057944
0.06821911898441613,True,1750033.669853458,1750033.738072577
0.06831151805818081,True,1750033.677951336,1750033.746262854
0.06648370088078082,True,1750033.685482427,1750033.751966128
0.06506601790897548,True,1750033.693115155,1750033.758181173
0.06791144306771457,True,1750033.700809021,1750033.768720464
0.0647871580440551,True,1750033.708839518,1750033.773626676
0.07130801491439342,True,1750033.716364257,1750033.787672272
0.068501504836604,True,1750033.724560755,1750033.79306226
0.0746528769377619,True,1750033.732057189,1750033.806710066
0.06705302302725613,True,1750033.740196076,1750033.807249099
0.06715951021760702,True,1750033.748396251,1750033.815555761
0.07296528201550245,True,1750033.756100177,1750033.829065459
0.06626196298748255,True,1750033.76331739,1750033.829579353
0.07230630703270435,True,1750033.779759332,1750033.852065639
0.06587787996977568,True,1750033.78712879,1750033.85300667
0.08217284688726068,True,1750033.771851632,1750033.854024479
0.06188104604370892,True,1750033.795189216,1750033.857070262
0.07194055896252394,True,1750033.80261327,1750033.874553829
0.06655918713659048,True,1750033.810406067,1750033.876965254
0.06425417796708643,True,1750033.818709061,1750033.882963239
0.0681177731603384,True,1750033.826133516,1750033.894251289
0.06326548499055207,True,1750033.833731767,1750033.896997252
0.06474862503819168,True,1750033.84230816,1750033.907056785
0.06811224203556776,True,1750033.84970406,1750033.917816302
0.06206216593272984,True,1750033.85711567,1750033.919177836
0.06584366294555366,True,1750033.865715298,1750033.931558961
0.07445181696675718,True,1750033.873186073,1750033.94763789
0.06747574103064835,True,1750033.881110845,1750033.948586586
0.06507949507795274,True,1750033.889111955,1750033.95419145
0.05828055017627776,True,1750033.896421057,1750033.954701607
0.06635669595561922,True,1750033.904134,1750033.970490696
0.0594045149628073,True,1750033.912189686,1750033.971594201
0.0760796379763633,True,1750033.920306209,1750033.996385847
0.0690357000567019,True,1750033.927829966,1750033.996865666
0.06267122598364949,True,1750033.935699702,1750033.998370928
0.0676659990567714,True,1750033.950756554,1750034.018422553
0.07604151405394077,True,1750033.943137693,1750034.019179207
0.061615402111783624,True,1750033.958836397,1750034.020451799
0.06563096214085817,True,1750033.966372127,1750034.032003089
0.06273755291476846,True,1750033.974769775,1750034.037507328
0.07281786599196494,True,1750033.982343849,1750034.055161715
0.06609929702244699,True,1750033.989813341,1750034.055912638
0.07367104711011052,True,1750033.997988588,1750034.071659635
0.06662752898409963,True,1750034.005511864,1750034.072139393
0.05850102589465678,True,1750034.013969708,1750034.072470734
0.06708598602563143,True,1750034.021569412,1750034.088655398
0.07235196512192488,True,1750034.029011871,1750034.101363836
0.0666281501762569,True,1750034.037130389,1750034.103758539
0.07203109399415553,True,1750034.044639487,1750034.116670581
0.06717874598689377,True,1750034.053094987,1750034.120273733
0.07236028090119362,True,1750034.06104591,1750034.133406191
0.06666888017207384,True,1750034.076605033,1750034.143273913
0.08153153513558209,True,1750034.068465676,1750034.149997211
0.0658609769307077,True,1750034.084253341,1750034.150114318
0.06221176707185805,True,1750034.091779312,1750034.153991079
0.06758306897245347,True,1750034.099175101,1750034.16675817
0.07359241507947445,True,1750034.107890003,1750034.181482418
0.06739142793230712,True,1750034.115349004,1750034.182740432
0.0598564799875021,True,1750034.123407606,1750034.183264086
0.0709047659765929,True,1750034.130920171,1750034.201824937
0.06377654313109815,True,1750034.138538742,1750034.202315285
0.06441992800682783,True,1750034.146409039,1750034.210828967
0.07208394701592624,True,1750034.154035314,1750034.226119261
0.06368715991266072,True,1750034.162532665,1750034.226219825
0.06431964505463839,True,1750034.177392004,1750034.241711649
0.0720028888899833,True,1750034.169888968,1750034.241891857
0.06483850791119039,True,1750034.185385911,1750034.250224419
0.06815741886384785,True,1750034.193856249,1750034.262013668
0.062368548940867186,True,1750034.201344637,1750034.263713186
0.07092446321621537,True,1750034.209448767,1750034.28037323
0.05646037892438471,True,1750034.224535376,1750034.280995755
0.0653179760556668,True,1750034.216971912,1750034.282289888
0.06489239213988185,True,1750034.232348353,1750034.297240745
0.06390474201180041,True,1750034.239816912,1750034.303721654
0.06381938699632883,True,1750034.248019162,1750034.311838549
0.06353855389170349,True,1750034.256359549,1750034.319898103
0.056633522966876626,True,1750034.263765318,1750034.320398841
0.07041372498497367,True,1750034.271265519,1750034.341679244
0.06481550401076674,True,1750034.279711991,1750034.344527495
0.05930298916064203,True,1750034.287427669,1750034.346730658
0.06684336718171835,True,1750034.294866341,1750034.361709708
0.05962571292184293,True,1750034.302407101,1750034.362032814
0.07264320901595056,True,1750034.310868642,1750034.383511851
0.06934974691830575,True,1750034.317978899,1750034.387328646
0.06519991694949567,True,1750034.326529583,1750034.3917295
0.06979322503320873,True,1750034.334050474,1750034.403843699
0.0645623339805752,True,1750034.341727768,1750034.406290102
0.07477959198877215,True,1750034.349863078,1750034.42464267
0.06856533885002136,True,1750034.357417474,1750034.425982813
0.06876237015239894,True,1750034.372601081,1750034.441363451
0.07699829409830272,True,1750034.365161798,1750034.442160092
0.0684441439807415,True,1750034.381089484,1750034.449533628
0.06773748714476824,True,1750034.388454083,1750034.45619157
0.0607949139084667,True,1750034.40389085,1750034.464685764
0.06959935906343162,True,1750034.396861259,1750034.466460618
0.06510714697651565,True,1750034.412437075,1750034.477544222
0.06307568796910346,True,1750034.420018002,1750034.48309369
0.06345791695639491,True,1750034.428099849,1750034.491557766
0.06830225000157952,True,1750034.443282364,1750034.511584614
0.07633039401844144,True,1750034.435565743,1750034.511896137
0.06498657516203821,True,1750034.451660954,1750034.516647529
0.06292949500493705,True,1750034.459322347,1750034.522251842
0.06754062604159117,True,1750034.46650281,1750034.534043436
0.07368887192569673,True,1750034.475023946,1750034.548712818
0.06633757799863815,True,1750034.482688917,1750034.549026495
0.0656939831096679,True,1750034.490224467,1750034.55591845
0.05966102099046111,True,1750034.497716963,1750034.557377984
0.06393785588443279,True,1750034.506188854,1750034.57012671
0.05639538308605552,True,1750034.514015266,1750034.570410649
0.07313047093339264,True,1750034.521781132,1750034.594911603
0.0701733089517802,True,1750034.529386597,1750034.599559906
0.06387398205697536,True,1750034.537174234,1750034.601048216
0.07266031205654144,True,1750034.544596464,1750034.617256776
0.06556586595252156,True,1750034.553159161,1750034.618725027
0.0639335170853883,True,1750034.560496267,1750034.624429784
0.06499464996159077,True,1750034.568035454,1750034.633030104
0.06993605988100171,True,1750034.57654103,1750034.64647709
0.06814495613798499,True,1750034.584035039,1750034.652179995
0.06101570185273886,True,1750034.591519009,1750034.652534711
0.06564687192440033,True,1750034.599609202,1750034.665256074
0.06486490904353559,True,1750034.607183276,1750034.672048185
0.057827543932944536,True,1750034.615626401,1750034.673453945
0.07054543006233871,True,1750034.622854496,1750034.693399926
0.0659636459313333,True,1750034.630616574,1750034.69658022
0.065799969015643,True,1750034.639202335,1750034.705002304
0.07051333808340132,True,1750034.646544311,1750034.717057649
0.06637862790375948,True,1750034.654698357,1750034.721076985
0.07045634696260095,True,1750034.662225671,1750034.732682018
0.06411201180890203,True,1750034.670388254,1750034.734500266
0.06523959501646459,True,1750034.677587823,1750034.742827418
0.07589033106341958,True,1750034.685138973,1750034.761029304
0.06810004799626768,True,1750034.693457017,1750034.761557065
0.06158305914141238,True,1750034.700724508,1750034.762307567
0.06444519688375294,True,1750034.716646233,1750034.78109143
0.07362124091014266,True,1750034.709136082,1750034.782757323
0.06010995898395777,True,1750034.724200669,1750034.784310628
0.0638230328913778,True,1750034.732728258,1750034.796551291
0.07286071893759072,True,1750034.740628243,1750034.813488962
0.05938069894909859,True,1750034.755494355,1750034.814875054
0.06779920705594122,True,1750034.747965969,1750034.815765176
0.06014058901928365,True,1750034.771874517,1750034.832015106
0.0697989861946553,True,1750034.763436762,1750034.833235748
0.06303947791457176,True,1750034.779316927,1750034.842356405
0.06190982204861939,True,1750034.787447337,1750034.849357159
0.07571139512583613,True,1750034.795000681,1750034.870712076
0.0682093899231404,True,1750034.802714075,1750034.870923465
0.07691359100863338,True,1750034.810215749,1750034.88712934
0.06112631596624851,True,1750034.826343673,1750034.887469989
0.07063167705200613,True,1750034.817916408,1750034.888548085
0.06550803314894438,True,1750034.834395723,1750034.899903756
0.0667730811983347,True,1750034.841973764,1750034.908746845
0.07480936986394227,True,1750034.849405633,1750034.924215003
0.06770193809643388,True,1750034.857887484,1750034.925589422
0.06521296291612089,True,1750034.880512458,1750034.945725421
0.07590322592295706,True,1750034.873072834,1750034.94897606
0.08458896004594862,True,1750034.865391162,1750034.949980122
0.05556401493959129,True,1750034.896034389,1750034.951598404
0.07681165402755141,True,1750034.888599865,1750034.965411519
0.06774350791238248,True,1750034.904040079,1750034.971783587
0.06468098377808928,True,1750034.911890878,1750034.976571862
0.07173223607242107,True,1750034.920388008,1750034.992120244
0.06562103307805955,True,1750034.927709834,1750034.993330867
0.058487811125814915,True,1750034.935262407,1750034.993750218
0.062126381089910865,True,1750034.943891462,1750035.006017843
0.06459176097996533,True,1750034.951124186,1750035.015715947
0.058025846956297755,True,1750034.966546405,1750035.024572252
0.06619440205395222,True,1750034.958732446,1750035.024926848
0.06189378187991679,True,1750034.974909435,1750035.036803217
0.06595375598408282,True,1750034.982720899,1750035.048674655
0.05859485804103315,True,1750034.990196713,1750035.048791571
0.07152750995010138,True,1750034.997874307,1750035.069401817
0.0646900909487158,True,1750035.005449604,1750035.070139695
0.06382983713410795,True,1750035.014215444,1750035.078045281
0.05632194993086159,True,1750035.021850316,1750035.078172266
0.05870436015538871,True,1750035.036857802,1750035.095562162
0.06680917087942362,True,1750035.029071066,1750035.095880237
0.06746141286566854,True,1750035.045340364,1750035.112801777
0.06454521999694407,True,1750035.052944767,1750035.117489987
0.0644795240368694,True,1750035.060520524,1750035.125000048
0.06147314701229334,True,1750035.067985818,1750035.129458965
0.06737353280186653,True,1750035.076287259,1750035.143660792
0.05953940493054688,True,1750035.084301846,1750035.143841251
0.06707264110445976,True,1750035.091758342,1750035.158830983
0.05949595104902983,True,1750035.100009507,1750035.159505458
0.061828846111893654,True,1750035.114936637,1750035.176765483
0.0701726891566068,True,1750035.107450052,1750035.177622741
0.06257674284279346,True,1750035.130581326,1750035.193158069
0.0719249090179801,True,1750035.12261337,1750035.194538279
0.056205415865406394,True,1750035.139062385,1750035.195267801
0.06567486701533198,True,1750035.146982519,1750035.212657386
0.0637032431550324,True,1750035.154580158,1750035.218283401
0.06695236801169813,True,1750035.162645734,1750035.229598102
0.06557858013547957,True,1750035.170198537,1750035.235777117
0.06552827311679721,True,1750035.185192928,1750035.250721201
0.07433862797915936,True,1750035.177667328,1750035.252005956
0.06526904995553195,True,1750035.193216823,1750035.258485873
0.05849123792722821,True,1750035.201418521,1750035.259909759
0.06562790600582957,True,1750035.209096115,1750035.274724021
0.06613814295269549,True,1750035.21678937,1750035.282927513
0.07555567403323948,True,1750035.224406457,1750035.299962131
0.06777613190934062,True,1750035.232727647,1750035.300503779
0.06098496192134917,True,1750035.239902148,1750035.30088711
0.06440739403478801,True,1750035.248406081,1750035.312813475
0.06597329303622246,True,1750035.256117662,1750035.322090955
0.06373218703083694,True,1750035.264041783,1750035.32777397
0.07031932286918163,True,1750035.271459795,1750035.341779118
0.06773571413941681,True,1750035.278859732,1750035.346595446
0.06116120400838554,True,1750035.287055249,1750035.348216453
0.07266812701709569,True,1750035.294492318,1750035.367160445
0.06501076114363968,True,1750035.303035748,1750035.368046509
0.07155054504983127,True,1750035.310620653,1750035.382171198
0.06832960294559598,True,1750035.317947078,1750035.386276681
0.06087174382992089,True,1750035.326221747,1750035.387093491
0.07279009302146733,True,1750035.333920964,1750035.406711057
0.06564409798011184,True,1750035.341385185,1750035.407029283
0.06482051312923431,True,1750035.349336109,1750035.414156622
0.0539865221362561,True,1750035.37317927,1750035.427165792
0.06983980489894748,True,1750035.357728346,1750035.427568151
0.06440262403339148,True,1750035.365256652,1750035.429659276
0.07042192085646093,True,1750035.380708317,1750035.451130238
0.06396413710899651,True,1750035.388206875,1750035.452171012
0.07162828487344086,True,1750035.396610835,1750035.46823912
0.06424936908297241,True,1750035.404204106,1750035.468453475
0.06863658595830202,True,1750035.412145782,1750035.480782368
0.06163993012160063,True,1750035.420296181,1750035.481936111
0.06382740195840597,True,1750035.427223343,1750035.491050745
0.05615265294909477,True,1750035.435782824,1750035.491935477
0.06463160808198154,True,1750035.443295419,1750035.507927027
0.07296875910833478,True,1750035.450733641,1750035.5237024
0.05755916400812566,True,1750035.466710102,1750035.524269266
0.06810086104087532,True,1750035.459290927,1750035.527391788
